order_id,order_date,customer_id,customer_name,city,country,segment,product_id,product_name,category,sub_category,unit_price,quantity,discount
ORD-0569,2023-06-02,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,5,0.2
ORD-0570,2025-03-22,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P005,USB-C Hub,Technology,Accessories,55.0,1,0.0
ORD-0571,2023-11-21,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,4,0.0
ORD-0572,2023-12-21,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P007,Stapler,Office Supplies,Binders,15.0,3,0.0
ORD-0573,2024-08-07,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P007,Stapler,Office Supplies,Binders,15.0,2,0.0
ORD-0574,2025-04-02,C006,Fitri Handayani,Bali,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,3,0.0
ORD-0575,2024-10-27,C006,Fitri Handayani,Bali,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,1,0.0
ORD-0576,2024-12-04,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P001,Ergonomic Chair,Furniture,Chairs,250.0,5,0.1
ORD-0577,2023-01-05,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P008,Desk Lamp,Furniture,Furnishings,42.0,5,0.0
ORD-0578,2024-03-20,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,3,0.0
ORD-0579,2025-05-15,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P003,"LED Monitor 24""",Technology,Displays,180.0,5,0.0
ORD-0580,2023-10-01,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.0
ORD-0581,2024-05-27,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,4,0.2
ORD-0582,2025-11-21,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,3,0.1
ORD-0583,2025-03-14,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,3,0.0
ORD-0584,2024-12-06,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P003,"LED Monitor 24""",Technology,Displays,180.0,2,0.0
ORD-0585,2024-02-11,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,2,0.0
ORD-0586,2025-06-10,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,2,0.0
ORD-0587,2025-03-06,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,1,0.2
ORD-0588,2023-06-15,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,2,0.0
ORD-0589,2024-07-29,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,2,0.1
ORD-0590,2025-11-27,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,1,0.2
ORD-0591,2025-08-24,C006,Fitri Handayani,Bali,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,3,0.2
ORD-0592,2023-03-26,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,1,0.0
ORD-0593,2025-08-25,C006,Fitri Handayani,Bali,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,5,0.0
ORD-0594,2023-05-13,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,2,0.0
ORD-0595,2023-11-26,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,3,0.2
ORD-0596,2025-09-27,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P003,"LED Monitor 24""",Technology,Displays,180.0,5,0.2
ORD-0597,2024-01-10,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,1,0.2
ORD-0598,2024-06-12,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P005,USB-C Hub,Technology,Accessories,55.0,4,0.2
ORD-0599,2025-02-28,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,1,0.1
ORD-0600,2025-05-02,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,2,0.0
ORD-0601,2024-11-20,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,5,0.1
ORD-0602,2024-03-12,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P010,Whiteboard,Office Supplies,Supplies,65.0,4,0.0
ORD-0603,2025-05-22,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.1
ORD-0604,2023-05-19,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,2,0.1
ORD-0605,2024-02-15,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,5,0.0
ORD-0606,2024-01-29,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P008,Desk Lamp,Furniture,Furnishings,42.0,4,0.2
ORD-0607,2024-11-08,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P002,Standing Desk,Furniture,Tables,450.0,2,0.1
ORD-0608,2025-08-08,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P003,"LED Monitor 24""",Technology,Displays,180.0,5,0.2
ORD-0609,2023-01-23,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,2,0.1
ORD-0610,2024-02-25,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,3,0.2
ORD-0611,2023-11-17,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,1,0.2
ORD-0612,2025-07-10,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,3,0.2
ORD-0613,2023-10-01,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P009,Headphones,Technology,Audio,120.0,5,0.1
ORD-0614,2024-08-18,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,5,0.0
ORD-0615,2023-02-16,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P009,Headphones,Technology,Audio,120.0,4,0.0
ORD-0616,2025-04-24,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,4,0.0
ORD-0617,2025-03-06,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.0
ORD-0618,2024-11-14,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,3,0.0
ORD-0619,2025-08-28,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,3,0.2
ORD-0620,2024-09-17,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,2,0.0
ORD-0621,2023-11-13,C006,Fitri Handayani,Bali,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,4,0.0
ORD-0622,2025-09-22,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P004,Wireless Mouse,Technology,Accessories,35.0,5,0.0
ORD-0623,2025-03-04,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,2,0.0
ORD-0624,2024-09-10,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.2
ORD-0625,2023-08-31,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,3,0.0
ORD-0626,2023-12-02,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,4,0.1
ORD-0627,2024-03-19,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P008,Desk Lamp,Furniture,Furnishings,42.0,1,0.2
ORD-0628,2024-06-02,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,4,0.0
ORD-0629,2024-09-23,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P007,Stapler,Office Supplies,Binders,15.0,4,0.1
ORD-0630,2025-11-22,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P002,Standing Desk,Furniture,Tables,450.0,4,0.1
ORD-0631,2023-03-25,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.2
ORD-0632,2025-06-16,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,2,0.0
ORD-0633,2025-01-07,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,2,0.0
ORD-0634,2023-11-05,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,1,0.1
ORD-0635,2023-08-04,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,2,0.0
ORD-0636,2025-12-22,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P009,Headphones,Technology,Audio,120.0,1,0.1
ORD-0637,2023-11-01,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,3,0.0
ORD-0638,2025-02-13,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,4,0.1
ORD-0639,2023-07-15,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,1,0.0
ORD-0640,2024-08-06,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P001,Ergonomic Chair,Furniture,Chairs,250.0,1,0.0
ORD-0641,2024-01-17,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P002,Standing Desk,Furniture,Tables,450.0,2,0.0
ORD-0642,2025-01-01,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P010,Whiteboard,Office Supplies,Supplies,65.0,1,0.1
ORD-0643,2025-02-01,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P009,Headphones,Technology,Audio,120.0,2,0.2
ORD-0644,2025-10-28,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P001,Ergonomic Chair,Furniture,Chairs,250.0,1,0.0
ORD-0645,2024-07-19,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,5,0.1
ORD-0646,2025-01-04,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,1,0.2
ORD-0647,2024-05-28,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P003,"LED Monitor 24""",Technology,Displays,180.0,2,0.2
ORD-0648,2023-04-06,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,4,0.0
ORD-0649,2025-07-22,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,3,0.1
ORD-0650,2023-08-22,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,2,0.0
ORD-0651,2025-12-18,C006,Fitri Handayani,Bali,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,4,0.1
ORD-0652,2024-10-31,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,5,0.1
ORD-0653,2023-06-17,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,3,0.1
ORD-0654,2023-02-10,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P008,Desk Lamp,Furniture,Furnishings,42.0,1,0.0
ORD-0655,2023-02-10,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,1,0.0
ORD-0656,2024-09-17,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.0
ORD-0657,2025-03-22,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,1,0.0
ORD-0658,2024-02-17,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,1,0.0
ORD-0659,2024-10-03,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,5,0.1
ORD-0660,2023-08-24,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,3,0.0
ORD-0661,2024-07-22,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.1
ORD-0662,2025-05-27,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,5,0.1
ORD-0663,2023-03-19,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,5,0.0
ORD-0664,2023-12-18,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,5,0.2
ORD-0665,2024-02-24,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,3,0.0
ORD-0666,2024-11-16,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,3,0.0
ORD-0667,2024-08-05,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.0
ORD-0668,2024-09-23,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P007,Stapler,Office Supplies,Binders,15.0,2,0.1
ORD-0669,2023-02-07,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P010,Whiteboard,Office Supplies,Supplies,65.0,3,0.0
ORD-0670,2023-06-04,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,5,0.1
ORD-0671,2023-07-20,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,2,0.0
ORD-0672,2025-03-29,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,5,0.1
ORD-0673,2025-12-21,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,2,0.1
ORD-0674,2025-04-10,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,4,0.0
ORD-0675,2024-10-28,C006,Fitri Handayani,Bali,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,4,0.1
ORD-0676,2023-12-01,C006,Fitri Handayani,Bali,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,1,0.0
ORD-0677,2025-10-17,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,5,0.0
ORD-0678,2025-09-16,C006,Fitri Handayani,Bali,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,5,0.2
ORD-0679,2023-07-12,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P007,Stapler,Office Supplies,Binders,15.0,3,0.1
ORD-0680,2025-06-09,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,5,0.1
ORD-0681,2023-10-29,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,4,0.0
ORD-0682,2023-08-08,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P009,Headphones,Technology,Audio,120.0,3,0.0
ORD-0683,2023-05-24,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,3,0.0
ORD-0684,2025-09-24,C006,Fitri Handayani,Bali,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.0
ORD-0685,2023-03-09,C006,Fitri Handayani,Bali,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,3,0.2
ORD-0686,2023-11-02,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P002,Standing Desk,Furniture,Tables,450.0,5,0.1
ORD-0687,2025-11-30,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,3,0.0
ORD-0688,2024-06-10,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,2,0.2
ORD-0689,2025-10-28,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,4,0.0
ORD-0690,2023-05-22,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,3,0.1
ORD-0691,2023-07-10,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,2,0.0
ORD-0692,2025-03-14,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,1,0.0
ORD-0693,2024-05-03,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,5,0.1
ORD-0694,2024-05-14,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,3,0.0
ORD-0695,2024-04-18,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,2,0.1
ORD-0696,2025-11-04,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,3,0.0
ORD-0697,2023-01-05,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P009,Headphones,Technology,Audio,120.0,5,0.2
ORD-0698,2023-02-22,C006,Fitri Handayani,Bali,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,4,0.0
ORD-0699,2025-08-22,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,3,0.0
ORD-0700,2023-01-06,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,2,0.1
ORD-0701,2024-05-11,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,5,0.0
ORD-0702,2024-07-18,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,2,0.0
ORD-0703,2024-06-18,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P001,Ergonomic Chair,Furniture,Chairs,250.0,4,0.0
ORD-0704,2024-07-13,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,1,0.0
ORD-0705,2024-04-02,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,5,0.2
ORD-0706,2023-04-28,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,4,0.0
ORD-0707,2025-07-22,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P008,Desk Lamp,Furniture,Furnishings,42.0,5,0.0
ORD-0708,2024-09-09,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,3,0.0
ORD-0709,2023-07-10,C006,Fitri Handayani,Bali,Indonesia,Consumer,P001,Ergonomic Chair,Furniture,Chairs,250.0,3,0.0
ORD-0710,2024-09-29,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,1,0.0
ORD-0711,2024-05-09,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,3,0.2
ORD-0712,2025-07-19,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,2,0.2
ORD-0713,2023-01-23,C006,Fitri Handayani,Bali,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,5,0.0
ORD-0714,2024-02-10,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P010,Whiteboard,Office Supplies,Supplies,65.0,5,0.0
ORD-0715,2024-01-27,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,1,0.0
ORD-0716,2024-05-20,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.0
ORD-0717,2025-04-04,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,5,0.1
ORD-0718,2023-01-17,C006,Fitri Handayani,Bali,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,3,0.2
ORD-0719,2023-07-21,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P004,Wireless Mouse,Technology,Accessories,35.0,5,0.1
ORD-0720,2024-10-27,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,4,0.2
ORD-0721,2024-05-11,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,2,0.0
ORD-0722,2024-02-14,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P009,Headphones,Technology,Audio,120.0,3,0.2
ORD-0723,2025-08-06,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P002,Standing Desk,Furniture,Tables,450.0,2,0.2
ORD-0724,2025-04-02,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,5,0.0
ORD-0725,2025-05-16,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P001,Ergonomic Chair,Furniture,Chairs,250.0,5,0.2
ORD-0726,2024-12-03,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P004,Wireless Mouse,Technology,Accessories,35.0,3,0.1
ORD-0727,2025-06-17,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P002,Standing Desk,Furniture,Tables,450.0,3,0.0
ORD-0728,2025-07-06,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,1,0.0
ORD-0729,2023-10-03,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P002,Standing Desk,Furniture,Tables,450.0,3,0.0
ORD-0730,2024-03-29,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P004,Wireless Mouse,Technology,Accessories,35.0,2,0.0
ORD-0731,2024-11-21,C006,Fitri Handayani,Bali,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,5,0.1
ORD-0732,2025-08-05,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,5,0.0
ORD-0733,2025-10-26,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,5,0.1
ORD-0734,2023-07-10,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,2,0.2
ORD-0735,2024-08-12,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,2,0.2
ORD-0736,2023-01-27,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,3,0.0
ORD-0737,2023-02-04,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,2,0.0
ORD-0738,2023-03-17,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,4,0.2
ORD-0739,2025-06-24,C006,Fitri Handayani,Bali,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,5,0.1
ORD-0740,2023-09-29,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P003,"LED Monitor 24""",Technology,Displays,180.0,4,0.0
ORD-0741,2024-08-20,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,4,0.0
ORD-0742,2023-03-13,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P004,Wireless Mouse,Technology,Accessories,35.0,5,0.0
ORD-0743,2024-09-10,C006,Fitri Handayani,Bali,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,4,0.0
ORD-0744,2023-05-14,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,5,0.2
ORD-0745,2023-07-05,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,2,0.0
ORD-0746,2025-07-23,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P010,Whiteboard,Office Supplies,Supplies,65.0,4,0.2
ORD-0747,2025-12-08,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,4,0.0
ORD-0748,2025-05-07,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P001,Ergonomic Chair,Furniture,Chairs,250.0,2,0.2
ORD-0749,2025-10-22,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,1,0.1
ORD-0750,2023-08-15,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,2,0.2
ORD-0751,2024-10-22,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,2,0.0
ORD-0752,2024-12-24,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P003,"LED Monitor 24""",Technology,Displays,180.0,3,0.2
ORD-0753,2025-12-11,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,4,0.0
ORD-0754,2024-01-21,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P002,Standing Desk,Furniture,Tables,450.0,3,0.2
ORD-0755,2024-01-13,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,3,0.0
ORD-0756,2024-09-27,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,2,0.1
ORD-0757,2023-10-19,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,4,0.0
ORD-0758,2023-11-27,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P005,USB-C Hub,Technology,Accessories,55.0,3,0.2
